UTC Time,Elapsed Time (s),Angle (degrees),Current,Confidence
2025-04-17T20:03:14.311330+00:00,16.726,136.0,1.5,0.0
2025-04-17T20:03:14.435356+00:00,16.850,136.0,1.5,0.0
2025-04-17T20:03:14.546180+00:00,16.961,136.0,1.5,0.0
2025-04-17T20:03:14.670924+00:00,17.086,136.0,1.5,0.0
2025-04-17T20:03:14.781812+00:00,17.197,136.0,1.5,0.0
2025-04-17T20:03:14.905870+00:00,17.321,136.0,1.5,0.0
2025-04-17T20:03:15.014419+00:00,17.429,136.0,1.5,0.0
2025-04-17T20:03:15.139112+00:00,17.554,136.0,1.5,0.0
2025-04-17T20:03:15.248907+00:00,17.664,136.0,1.5,0.0
2025-04-17T20:03:15.373006+00:00,17.788,136.0,1.5,0.0
2025-04-17T20:03:15.483366+00:00,17.898,136.0,1.5,0.0
2025-04-17T20:03:15.608863+00:00,18.024,136.0,1.5,0.0
2025-04-17T20:03:15.718134+00:00,18.133,136.0,1.5,0.0
2025-04-17T20:03:15.841775+00:00,18.257,136.0,1.5,0.0
2025-04-17T20:03:15.983892+00:00,18.399,136.0,1.5,0.0
2025-04-17T20:03:16.109219+00:00,18.524,136.0,1.5,0.0
2025-04-17T20:03:16.236365+00:00,18.651,136.0,1.5,0.0
2025-04-17T20:03:16.345739+00:00,18.761,72.3,1.5,10.2
2025-04-17T20:03:16.470990+00:00,18.886,31.2,1.5,19.8
2025-04-17T20:03:16.583142+00:00,18.998,6.7,1.5,28.0
2025-04-17T20:03:16.708575+00:00,19.124,19.1,1.5,24.0
2025-04-17T20:03:16.850236+00:00,19.265,57.9,1.5,14.0
2025-04-17T20:03:16.974770+00:00,19.390,76.6,1.5,24.4
2025-04-17T20:03:17.115925+00:00,19.531,98.5,1.5,4.8
2025-04-17T20:03:17.241691+00:00,19.657,98.5,1.5,0.0
2025-04-17T20:03:17.382627+00:00,19.798,98.5,1.5,0.0
2025-04-17T20:03:17.508784+00:00,19.924,98.5,1.5,0.0
2025-04-17T20:03:17.648707+00:00,20.064,98.5,1.5,0.0
2025-04-17T20:03:17.773219+00:00,20.188,90.2,1.5,45.2
2025-04-17T20:03:17.882576+00:00,20.298,74.2,1.5,30.2
2025-04-17T20:03:18.009054+00:00,20.424,24.0,1.5,12.8
2025-04-17T20:03:18.135176+00:00,20.550,353.9,1.5,42.8
2025-04-17T20:03:18.244865+00:00,20.660,1.4,1.5,0.0
2025-04-17T20:03:18.369934+00:00,20.785,64.0,1.5,0.0
2025-04-17T20:03:18.479081+00:00,20.894,64.0,1.5,0.0
2025-04-17T20:03:18.604123+00:00,21.019,64.0,1.5,0.0
2025-04-17T20:03:18.714660+00:00,21.130,64.0,1.5,0.0
2025-04-17T20:03:18.839121+00:00,21.254,64.0,1.5,0.0
2025-04-17T20:03:18.947962+00:00,21.363,64.0,1.5,0.0
2025-04-17T20:03:19.073350+00:00,21.488,64.0,1.5,0.0
2025-04-17T20:03:19.216371+00:00,21.631,64.0,1.5,0.0
2025-04-17T20:03:19.343889+00:00,21.759,64.0,1.5,0.0
2025-04-17T20:03:19.469179+00:00,21.884,64.0,1.5,0.0
2025-04-17T20:03:19.581751+00:00,21.997,58.9,1.5,21.9
2025-04-17T20:03:19.705167+00:00,22.120,40.8,1.5,72.3
2025-04-17T20:03:19.813606+00:00,22.229,61.3,1.5,29.9
2025-04-17T20:03:19.939140+00:00,22.354,79.4,1.5,28.7
2025-04-17T20:03:20.048612+00:00,22.464,84.2,1.5,6.3
2025-04-17T20:03:20.172663+00:00,22.588,90.8,1.5,0.0
2025-04-17T20:03:20.282303+00:00,22.697,90.8,1.5,0.0
2025-04-17T20:03:20.407133+00:00,22.822,90.8,1.5,0.0
2025-04-17T20:03:20.515330+00:00,22.930,90.8,1.5,0.0
2025-04-17T20:03:20.641178+00:00,23.056,90.8,1.5,0.0
2025-04-17T20:03:20.749897+00:00,23.165,90.8,1.5,0.0
2025-04-17T20:03:20.875142+00:00,23.290,90.8,1.5,0.0
2025-04-17T20:03:21.014954+00:00,23.430,89.4,1.5,12.2
2025-04-17T20:03:21.140248+00:00,23.555,89.4,1.5,0.0
2025-04-17T20:03:21.250309+00:00,23.665,89.4,1.5,0.0
2025-04-17T20:03:21.374620+00:00,23.790,89.4,1.5,0.0
2025-04-17T20:03:21.483717+00:00,23.899,85.3,1.5,0.0
2025-04-17T20:03:21.608607+00:00,24.024,85.3,1.5,0.0
2025-04-17T20:03:21.749272+00:00,24.164,85.3,1.5,0.0
2025-04-17T20:03:21.874917+00:00,24.290,85.3,1.5,0.0
2025-04-17T20:03:22.017120+00:00,24.432,85.3,1.5,0.0
2025-04-17T20:03:22.141070+00:00,24.556,85.3,1.5,0.0
