UTC Time,Elapsed Time (s),Angle (degrees),Current,Confidence
2025-04-17T20:14:00.067583+00:00,25.621,76.3,2,51.4
2025-04-17T20:14:00.174806+00:00,25.729,107.7,2,36.9
2025-04-17T20:14:00.299109+00:00,25.853,147.0,2,31.9
2025-04-17T20:14:00.406515+00:00,25.960,162.0,2,55.8
2025-04-17T20:14:00.530311+00:00,26.084,148.8,2,40.9
2025-04-17T20:14:00.640071+00:00,26.194,124.7,2,27.6
2025-04-17T20:14:00.763864+00:00,26.318,83.3,2,41.7
2025-04-17T20:14:00.872465+00:00,26.426,47.4,2,59.4
2025-04-17T20:14:01.011360+00:00,26.565,6.3,2,50.1
2025-04-17T20:14:01.136111+00:00,26.690,3.8,2,54.7
2025-04-17T20:14:01.245026+00:00,26.799,28.5,2,48.8
2025-04-17T20:14:01.370333+00:00,26.924,74.8,2,49.3
2025-04-17T20:14:01.477588+00:00,27.031,106.4,2,36.3
2025-04-17T20:14:01.602574+00:00,27.156,143.6,2,33.7
2025-04-17T20:14:01.712603+00:00,27.266,160.5,2,54.7
2025-04-17T20:14:01.834226+00:00,27.388,149.7,2,43.1
2025-04-17T20:14:01.941888+00:00,27.496,126.2,2,34.1
2025-04-17T20:14:02.068641+00:00,27.622,83.3,2,39.4
2025-04-17T20:14:02.177695+00:00,27.732,48.2,2,56.3
2025-04-17T20:14:02.301692+00:00,27.856,7.2,2,43.2
2025-04-17T20:14:02.408120+00:00,27.962,359.9,2,0.0
2025-04-17T20:14:02.531884+00:00,28.086,26.1,2,41.6
2025-04-17T20:14:02.641881+00:00,28.196,61.0,2,54.7
2025-04-17T20:14:02.764435+00:00,28.318,105.6,2,28.8
2025-04-17T20:14:02.873970+00:00,28.428,131.1,2,25.6
2025-04-17T20:14:03.011488+00:00,28.565,157.6,2,45.7
2025-04-17T20:14:03.136102+00:00,28.690,148.1,2,35.0
2025-04-17T20:14:03.244343+00:00,28.798,126.4,2,46.5
2025-04-17T20:14:03.368896+00:00,28.923,79.8,2,33.4
2025-04-17T20:14:03.477582+00:00,29.031,45.2,2,46.2
2025-04-17T20:14:03.603347+00:00,29.157,6.5,2,35.5
2025-04-17T20:14:03.745317+00:00,29.299,2.0,2,44.0
2025-04-17T20:14:03.870599+00:00,29.424,34.3,2,43.3
2025-04-17T20:14:04.009699+00:00,29.564,81.2,2,41.7
2025-04-17T20:14:04.136044+00:00,29.690,128.5,2,46.6
2025-04-17T20:14:04.244033+00:00,29.798,151.0,2,50.0
2025-04-17T20:14:04.367041+00:00,29.921,158.6,2,56.3
2025-04-17T20:14:04.476906+00:00,30.031,143.4,2,48.1
2025-04-17T20:14:04.601063+00:00,30.155,104.6,2,36.6
2025-04-17T20:14:04.711093+00:00,30.265,70.5,2,49.9
2025-04-17T20:14:04.833282+00:00,30.387,24.3,2,57.3
2025-04-17T20:14:04.942678+00:00,30.497,4.3,2,57.4
2025-04-17T20:14:05.067573+00:00,30.621,9.9,2,57.5
2025-04-17T20:14:05.175876+00:00,30.730,36.8,2,57.0
2025-04-17T20:14:05.299160+00:00,30.853,85.9,2,52.6
2025-04-17T20:14:05.407712+00:00,30.962,120.9,2,52.0
2025-04-17T20:14:05.532356+00:00,31.086,156.1,2,53.7
2025-04-17T20:14:05.639852+00:00,31.194,165.6,2,56.2
2025-04-17T20:14:05.764600+00:00,31.318,145.9,2,44.1
2025-04-17T20:14:05.874178+00:00,31.428,115.4,2,46.5
2025-04-17T20:14:06.000864+00:00,31.555,68.1,2,49.5
2025-04-17T20:14:06.108785+00:00,31.663,33.3,2,57.9
2025-04-17T20:14:06.233440+00:00,31.787,5.9,2,57.7
2025-04-17T20:14:06.344298+00:00,31.898,7.6,2,57.9
2025-04-17T20:14:06.469622+00:00,32.023,38.5,2,57.6
2025-04-17T20:14:06.579066+00:00,32.133,75.0,2,58.6
2025-04-17T20:14:06.702556+00:00,32.256,124.2,2,58.3
2025-04-17T20:14:06.810219+00:00,32.364,152.3,2,48.0
2025-04-17T20:14:06.934385+00:00,32.488,166.5,2,0.0
2025-04-17T20:14:07.041771+00:00,32.596,154.1,2,44.9
2025-04-17T20:14:07.167035+00:00,32.721,114.1,2,46.6
2025-04-17T20:14:07.276543+00:00,32.830,77.3,2,51.2
2025-04-17T20:14:07.399026+00:00,32.953,31.4,2,54.7
2025-04-17T20:14:07.507404+00:00,33.061,10.3,2,57.5
2025-04-17T20:14:07.630991+00:00,33.185,10.1,2,58.8
2025-04-17T20:14:07.741276+00:00,33.295,30.7,2,57.2
2025-04-17T20:14:07.865955+00:00,33.420,77.4,2,50.3
2025-04-17T20:14:07.972082+00:00,33.526,115.4,2,56.2
2025-04-17T20:14:08.096740+00:00,33.651,154.5,2,54.8
2025-04-17T20:14:08.205786+00:00,33.760,166.0,2,49.1
2025-04-17T20:14:08.344635+00:00,33.898,153.3,2,43.7
2025-04-17T20:14:08.472367+00:00,34.026,112.0,2,50.5
2025-04-17T20:14:08.609039+00:00,34.163,61.9,2,52.4
2025-04-17T20:14:08.734844+00:00,34.289,21.7,2,55.3
2025-04-17T20:14:08.843298+00:00,34.397,8.3,2,59.4
2025-04-17T20:14:08.968406+00:00,34.522,19.1,2,58.6
2025-04-17T20:14:09.076501+00:00,34.630,45.5,2,58.8
2025-04-17T20:14:09.201192+00:00,34.755,94.9,2,53.7
2025-04-17T20:14:09.309490+00:00,34.863,131.3,2,52.7
2025-04-17T20:14:09.433125+00:00,34.987,162.2,2,46.2
2025-04-17T20:14:09.542734+00:00,35.097,165.6,2,55.0
2025-04-17T20:14:09.667378+00:00,35.221,142.1,2,58.1
2025-04-17T20:14:09.775935+00:00,35.330,108.5,2,52.7
2025-04-17T20:14:09.900156+00:00,35.454,58.4,2,54.3
2025-04-17T20:14:10.007291+00:00,35.561,28.3,2,56.1
2025-04-17T20:14:10.131549+00:00,35.685,10.5,2,59.1
2025-04-17T20:14:10.242359+00:00,35.796,17.2,2,56.7
2025-04-17T20:14:10.364438+00:00,35.918,50.6,2,58.2
2025-04-17T20:14:10.472539+00:00,36.026,87.3,2,52.6
2025-04-17T20:14:10.597733+00:00,36.152,135.6,2,56.3
2025-04-17T20:14:10.705743+00:00,36.260,159.6,2,59.0
2025-04-17T20:14:10.843416+00:00,36.397,164.7,2,59.7
2025-04-17T20:14:10.966585+00:00,36.520,138.0,2,58.2
2025-04-17T20:14:11.075282+00:00,36.629,103.4,2,58.8
2025-04-17T20:14:11.199665+00:00,36.754,54.4,2,56.4
2025-04-17T20:14:11.309130+00:00,36.863,26.6,2,57.9
2025-04-17T20:14:11.434581+00:00,36.988,12.5,2,59.1
2025-04-17T20:14:11.541966+00:00,37.096,21.9,2,55.7
2025-04-17T20:14:11.667109+00:00,37.221,57.1,2,58.0
2025-04-17T20:14:11.775456+00:00,37.329,93.5,2,55.0
2025-04-17T20:14:11.898278+00:00,37.452,139.8,2,58.1
2025-04-17T20:14:12.006326+00:00,37.560,161.6,2,59.0
2025-04-17T20:14:12.130925+00:00,37.685,162.8,2,59.7
2025-04-17T20:14:12.239001+00:00,37.793,142.5,2,59.0
2025-04-17T20:14:12.377392+00:00,37.931,97.4,2,58.2
2025-04-17T20:14:12.500919+00:00,38.055,50.2,2,56.2
2025-04-17T20:14:12.610052+00:00,38.164,25.7,2,58.9
2025-04-17T20:14:12.732155+00:00,38.286,14.4,2,0.0
2025-04-17T20:14:12.842899+00:00,38.397,27.4,2,58.9
2025-04-17T20:14:12.967437+00:00,38.521,64.6,2,58.5
2025-04-17T20:14:13.074253+00:00,38.628,100.2,2,57.1
2025-04-17T20:14:13.197663+00:00,38.752,144.1,2,59.5
2025-04-17T20:14:13.306419+00:00,38.860,163.1,2,59.5
2025-04-17T20:14:13.447310+00:00,39.000,159.3,2,59.2
2025-04-17T20:14:13.569254+00:00,39.123,125.4,2,57.9
2025-04-17T20:14:13.710992+00:00,39.265,78.9,2,56.9
2025-04-17T20:14:13.835374+00:00,39.389,38.0,2,59.0
2025-04-17T20:14:13.944096+00:00,39.498,19.9,2,58.5
2025-04-17T20:14:14.068424+00:00,39.622,22.1,2,58.0
2025-04-17T20:14:14.178294+00:00,39.732,42.1,2,54.6
2025-04-17T20:14:14.302628+00:00,39.856,84.5,2,56.7
2025-04-17T20:14:14.444072+00:00,39.998,129.6,2,58.2
2025-04-17T20:14:14.568711+00:00,40.123,160.8,2,59.3
2025-04-17T20:14:14.678875+00:00,40.233,163.7,2,59.5
2025-04-17T20:14:14.801726+00:00,40.356,138.0,2,59.4
2025-04-17T20:14:14.909826+00:00,40.464,105.5,2,56.2
2025-04-17T20:14:15.032821+00:00,40.587,61.3,2,58.1
2025-04-17T20:14:15.145922+00:00,40.700,35.8,2,56.8
2025-04-17T20:14:15.268847+00:00,40.823,19.3,2,55.0
2025-04-17T20:14:15.379376+00:00,40.933,28.1,2,49.5
2025-04-17T20:14:15.502554+00:00,41.056,59.7,2,58.0
2025-04-17T20:14:15.611320+00:00,41.165,92.5,2,57.4
2025-04-17T20:14:15.734275+00:00,41.288,134.7,2,58.4
2025-04-17T20:14:15.846680+00:00,41.401,157.6,2,59.3
2025-04-17T20:14:15.970730+00:00,41.525,159.6,2,59.6
2025-04-17T20:14:16.112670+00:00,41.667,128.5,2,59.2
2025-04-17T20:14:16.232976+00:00,41.787,85.6,2,59.2
2025-04-17T20:14:16.341557+00:00,41.895,55.3,2,58.4
2025-04-17T20:14:16.466602+00:00,42.020,26.8,2,57.7
2025-04-17T20:14:16.576737+00:00,42.131,21.0,2,0.0
2025-04-17T20:14:16.698025+00:00,42.252,42.2,2,56.7
2025-04-17T20:14:16.807415+00:00,42.361,68.8,2,58.4
2025-04-17T20:14:16.944987+00:00,42.499,110.3,2,59.5
2025-04-17T20:14:17.070785+00:00,42.625,147.6,2,59.5
2025-04-17T20:14:17.211805+00:00,42.766,161.1,2,0.0
2025-04-17T20:14:17.333621+00:00,42.887,138.0,2,59.5
2025-04-17T20:14:17.445072+00:00,42.999,107.1,2,57.4
2025-04-17T20:14:17.569341+00:00,43.123,66.9,2,58.3
2025-04-17T20:14:17.676041+00:00,43.230,42.0,2,55.7
2025-04-17T20:14:17.799648+00:00,43.353,21.7,2,57.4
2025-04-17T20:14:17.907820+00:00,43.462,27.8,2,56.9
2025-04-17T20:14:18.031681+00:00,43.586,58.2,2,57.3
2025-04-17T20:14:18.138146+00:00,43.692,88.1,2,59.5
2025-04-17T20:14:18.264025+00:00,43.818,126.8,2,56.6
2025-04-17T20:14:18.374773+00:00,43.929,151.1,2,57.4
2025-04-17T20:14:18.497256+00:00,44.051,156.3,2,59.0
2025-04-17T20:14:18.605911+00:00,44.160,136.3,2,58.9
2025-04-17T20:14:18.730257+00:00,44.284,96.5,2,58.9
2025-04-17T20:14:18.838604+00:00,44.392,68.0,2,57.9
2025-04-17T20:14:18.978325+00:00,44.532,35.9,2,56.3
2025-04-17T20:14:19.103215+00:00,44.657,23.6,2,0.0
2025-04-17T20:14:19.211647+00:00,44.765,34.4,2,59.1
2025-04-17T20:14:19.338318+00:00,44.892,67.4,2,59.2
2025-04-17T20:14:19.478103+00:00,45.032,105.7,2,59.9
2025-04-17T20:14:19.601943+00:00,45.156,140.4,2,54.4
2025-04-17T20:14:19.710718+00:00,45.265,155.7,2,57.1
2025-04-17T20:14:19.834374+00:00,45.388,141.8,2,59.5
2025-04-17T20:14:19.944457+00:00,45.498,115.6,2,57.7
2025-04-17T20:14:20.067406+00:00,45.621,77.3,2,58.8
2025-04-17T20:14:20.176948+00:00,45.731,51.3,2,59.5
2025-04-17T20:14:20.301284+00:00,45.855,26.8,2,59.4
2025-04-17T20:14:20.411736+00:00,45.966,26.3,2,59.2
2025-04-17T20:14:20.535011+00:00,46.089,50.3,2,59.6
2025-04-17T20:14:20.643472+00:00,46.197,77.1,2,59.6
2025-04-17T20:14:20.767542+00:00,46.321,113.7,2,59.6
2025-04-17T20:14:20.878748+00:00,46.433,138.0,2,58.6
2025-04-17T20:14:21.000239+00:00,46.554,153.0,2,59.8
2025-04-17T20:14:21.111250+00:00,46.665,139.3,2,55.0
2025-04-17T20:14:21.234591+00:00,46.788,104.3,2,59.0
2025-04-17T20:14:21.343529+00:00,46.897,76.3,2,59.5
2025-04-17T20:14:21.468536+00:00,47.022,43.5,2,59.4
2025-04-17T20:14:21.576099+00:00,47.130,26.9,2,59.9
2025-04-17T20:14:21.700223+00:00,47.254,30.0,2,60.0
2025-04-17T20:14:21.810435+00:00,47.364,50.5,2,59.8
2025-04-17T20:14:21.933515+00:00,47.487,86.4,2,59.7
2025-04-17T20:14:22.043959+00:00,47.598,113.3,2,59.5
2025-04-17T20:14:22.171663+00:00,47.726,143.2,2,57.1
2025-04-17T20:14:22.278054+00:00,47.832,150.9,2,0.0
2025-04-17T20:14:22.401169+00:00,47.955,130.4,2,57.6
2025-04-17T20:14:22.511296+00:00,48.065,103.3,2,59.1
2025-04-17T20:14:22.633864+00:00,48.188,66.6,2,59.6
2025-04-17T20:14:22.742284+00:00,48.296,43.0,2,59.7
2025-04-17T20:14:22.864542+00:00,48.418,25.1,2,59.9
2025-04-17T20:14:22.972660+00:00,48.527,30.4,2,60.0
2025-04-17T20:14:23.097321+00:00,48.651,59.2,2,59.8
